,atributo,type,uri,definition
10232,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/36048>,2016-05-27 07:10:00
19242,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/952>,2016-05-08 20:00:00
777,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/105289>,2016-06-01 12:00:00
854,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/105805>,2016-08-28 17:00:00
1909,<http://localhost/FRAUDE>,crime:obs,<http://localhost/112791>,2016-01-18 14:15:00
6592,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/142775>,2016-12-21 22:30:00
17854,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/86108>,2016-01-01 17:00:00
1426,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/109358>,2016-07-02 18:30:00
14528,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/64105>,2016-04-29 18:30:00
6360,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/141376>,2016-02-12 12:30:00
16587,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/77770>,2016-10-11 21:30:00
7229,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/17289>,2016-07-15 08:20:00
5924,<http://localhost/ROBO_A_PASAJERO_A_BORDO_DE_METRO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/13829>,2016-11-18 18:00:00
12134,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/48415>,2016-11-04 09:00:00
5316,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:Denuncia,<http://localhost/134650>,2016-03-13 02:30:00
6982,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/15701>,2016-05-09 15:30:00
19210,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/95025>,2016-12-12 10:30:00
4334,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:Denuncia,<http://localhost/128486>,2016-07-13 09:30:00
9028,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/28678>,2016-12-31 11:40:00
663,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/104361>,2016-09-11 22:30:00
19141,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/94577>,2016-02-24 21:00:00
12482,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/50650>,2016-07-15 11:40:00
3751,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/1245>,2016-01-23 10:45:00
11864,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/46880>,2016-08-03 20:50:00
962,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/106453>,2016-07-22 22:45:00
1262,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/108289>,2016-02-09 07:00:00
3458,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/122831>,2016-07-10 11:00:00
5943,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/138367>,2016-09-29 05:00:00
18936,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/93269>,2016-03-05 18:00:00
6988,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/15711>,2016-03-20 10:30:00
572,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/103802>,2016-08-11 14:30:00
5279,<http://localhost/FRAUDE>,crime:obs,<http://localhost/134378>,2016-05-15 12:00:00
14337,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/62972>,2016-06-04 23:30:00
5898,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/138059>,2016-10-29 13:00:00
3683,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:obs,<http://localhost/124107>,2016-01-17 20:35:00
13475,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/57747>,2016-11-11 19:15:00
7606,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/19670>,2016-06-14 12:00:00
17153,<http://localhost/DESPOJO>,crime:obs,<http://localhost/81549>,2016-12-30 12:45:00
10543,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/37992>,2016-08-03 10:30:00
11806,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:Denuncia,<http://localhost/46378>,2016-12-21 19:53:00
8680,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:Denuncia,<http://localhost/26590>,2016-03-03 22:30:00
9,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/100045>,2016-03-17 18:40:00
3886,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/125415>,2016-11-01 12:00:00
1011,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/106716>,2016-12-18 20:15:00
1562,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/110298>,2016-05-10 13:30:00
17136,<http://localhost/DESPOJO>,crime:Denuncia,<http://localhost/81491>,2016-01-14 18:00:00
11459,<http://localhost/ABUSO_SEXUAL>,crime:obs,<http://localhost/44299>,2016-12-03 20:45:00
10993,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/41005>,2016-10-29 13:00:00
6998,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/15810>,2016-05-08 18:30:00
5008,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/132812>,2016-04-17 04:30:00
19903,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,crime:obs,<http://localhost/99307>,2016-07-25 13:48:00
15559,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:obs,<http://localhost/70975>,2016-12-05 19:25:00
12456,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/50489>,2016-02-25 12:00:00
19662,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/97808>,2016-09-15 00:20:00
2668,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/11759>,2016-10-10 12:00:00
1266,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/108290>,2016-02-14 22:00:00
14190,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/62167>,2016-04-22 15:15:00
5414,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/135237>,2016-09-24 14:17:00
3848,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:Denuncia,<http://localhost/125192>,2016-01-29 13:15:00
1480,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/109816>,2016-02-15 12:00:00
18754,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/92086>,2016-03-15 11:00:00
10709,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/39187>,2016-05-26 15:30:00
2464,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/116380>,2016-10-07 22:00:00
19368,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/95989>,2016-04-19 15:55:00
12045,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/47847>,2016-01-15 10:00:00
12153,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/485>,2016-02-10 11:00:00
15962,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/73867>,2016-10-04 21:30:00
324,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/102022>,2016-10-03 22:00:00
14719,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/65374>,2016-12-20 23:00:00
9324,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/30517>,2016-03-21 10:00:00
19036,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/93955>,2016-10-19 06:30:00
18532,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/90699>,2016-06-24 17:00:00
9919,<http://localhost/FRAUDE>,crime:obs,<http://localhost/34243>,2016-06-08 18:00:00
17812,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/8583>,2016-12-22 12:00:00
39,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/100287>,2016-02-11 14:30:00
3796,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/124768>,2016-02-26 21:25:00
9548,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/31869>,2016-06-04 23:50:00
692,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/104583>,2016-12-22 11:00:00
15109,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/67967>,2016-07-18 07:00:00
3979,<http://localhost/LESIONES_INTENCIONALES_POR_GOLPES>,crime:obs,<http://localhost/126048>,2016-08-21 13:30:00
6905,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/15210>,2016-01-15 08:00:00
4175,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/127392>,2016-01-20 09:30:00
2252,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/114805>,2016-02-25 16:20:00
1604,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:Denuncia,<http://localhost/110481>,2016-11-09 19:00:00
11921,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/47208>,2016-08-18 15:30:00
2438,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/116132>,2016-10-03 17:35:00
15989,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/74066>,2016-12-27 20:15:00
16175,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,crime:obs,<http://localhost/75142>,2016-01-26 16:30:00
19557,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/97151>,2016-02-02 17:25:00
275,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/101750>,2016-06-02 20:30:00
7416,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/18502>,2016-07-19 08:10:00
4709,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/130908>,2016-01-20 21:00:00
15433,<http://localhost/FRAUDE>,crime:obs,<http://localhost/70426>,2016-01-26 10:00:00
10277,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/36283>,2016-07-24 02:07:00
875,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/105920>,2016-06-26 19:30:00
8833,<http://localhost/FRAUDE>,crime:obs,<http://localhost/2749>,2016-05-30 16:00:00
10362,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/36949>,2016-04-09 04:00:00
13239,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/56266>,2016-04-23 16:05:00
10881,<http://localhost/USURPACIÓN_DE_IDENTIDAD>,crime:obs,<http://localhost/40260>,2016-02-11 12:00:00
8019,<http://localhost/FRAUDE>,crime:obs,<http://localhost/22412>,2016-03-27 13:00:00
9411,<http://localhost/ABUSO_SEXUAL>,crime:obs,<http://localhost/30915>,2016-04-06 18:00:00
813,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/105533>,2016-01-08 17:00:00
11179,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/42465>,2016-03-13 10:25:00
10043,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/35005>,2016-08-06 23:00:00
13077,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/55106>,2016-01-28 15:00:00
2417,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:obs,<http://localhost/11589>,2016-11-18 08:30:00
3794,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/124746>,2016-05-28 00:00:00
11629,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/45324>,2016-07-13 19:45:00
18335,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/8934>,2016-08-06 12:00:00
846,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/105764>,2016-04-30 01:00:00
5927,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/138294>,2016-08-02 18:30:00
14634,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/64729>,2016-01-27 19:30:00
5400,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/135159>,2016-02-14 20:30:00
7141,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/16839>,2016-01-06 16:00:00
11628,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/45324>,2016-07-13 19:45:00
1261,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/108280>,2016-05-16 22:45:00
13532,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/58089>,2016-11-17 16:00:00
17798,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/85749>,2016-06-11 01:10:00
19663,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/97808>,2016-09-15 00:20:00
1918,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/112890>,2016-07-11 12:00
11974,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/47516>,2016-03-07 08:30:00
7102,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/1659>,2016-05-09 12:00:00
11176,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/42443>,2016-12-26 15:00:00
196,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/10126>,2016-11-12 23:30:00
9291,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/30247>,2016-05-26 07:30:00
1104,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/107237>,2016-06-17 20:00:00
5318,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:Denuncia,<http://localhost/134656>,2016-09-10 15:50:00
4937,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/132368>,2016-02-22 09:35:00
13320,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/56858>,2016-11-17 06:50:00
17479,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/83772>,2016-10-07 22:30:00
18487,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/90295>,2016-03-23 21:00:00
19631,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/97606>,2016-04-12 07:30:00
19003,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/9372>,2016-02-20 22:30:00
14734,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/65475>,2016-10-12 08:00:00
16259,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/75702>,2016-01-13 10:00:00
917,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/106219>,2016-04-09 19:00:00
16766,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/79041>,2016-04-03 16:00:00
7540,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/19210>,2016-11-26 14:00:00
8776,<http://localhost/ROBO_DE_ACCESORIOS_DE_AUTO>,crime:Denuncia,<http://localhost/27231>,2016-12-26 08:00:00
18795,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:obs,<http://localhost/92369>,2016-11-10 02:30:00
7741,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:obs,<http://localhost/20603>,2016-02-22 12:00:00
1906,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/112766>,2016-04-01 11:40:00
15807,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/72812>,2016-03-16 20:25:00
13104,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/55271>,2016-09-02 13:34:00
6420,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/141734>,2016-04-16 21:00:00
15417,<http://localhost/FRAUDE>,crime:obs,<http://localhost/70312>,2016-01-12 12:30:00
13666,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/58885>,2016-08-04 20:00:00
19183,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/94802>,2016-09-21 08:00:00
9782,<http://localhost/DESPOJO>,crime:Denuncia,<http://localhost/33277>,2016-10-25 11:30:00
19623,<http://localhost/ABUSO_DE_CONFIANZA>,crime:obs,<http://localhost/9755>,2016-04-28 18:30:00
10123,<http://localhost/ROBO_A_CASA_HABITACION_SIN_VIOLENCIA>,crime:obs,<http://localhost/35393>,2016-08-29 22:00:00
2271,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/114930>,2016-10-30 18:29:00
16979,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/80371>,2016-05-06 03:00:00
13822,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/59761>,2016-09-15 12:45:00
7327,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/17970>,2016-12-05 10:00:00
15554,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:Denuncia,<http://localhost/70973>,2016-07-18 11:10:00
15001,<http://localhost/AMENAZAS>,crime:obs,<http://localhost/67285>,2016-10-08 16:00:00
17512,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/84047>,2016-11-14 19:30:00
8553,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/25616>,2016-11-18 14:20:00
24,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/100114>,2016-12-09 17:45:00
9721,<http://localhost/DENUNCIA_DE_HECHOS>,crime:obs,<http://localhost/32963>,2016-08-07 17:10:00
9337,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/30588>,2016-11-18 11:30:00
13530,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/58083>,2016-10-24 15:50:00
17487,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/83849>,2016-12-08 09:30:00
10789,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/39614>,2016-01-04 10:00:00
4307,<http://localhost/ROBO_A_TRANSEUNTE_EN_VIA_PUBLICA_CON_VIOLENCIA>,crime:obs,<http://localhost/128267>,2016-02-26 20:00:00
17383,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/83196>,2016-04-27 15:30:00
18184,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/88241>,2016-07-05 11:30:00
3282,<http://localhost/ROBO_A_PASAJERO_/_CONDUCTOR_DE_VEHICULO_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/121589>,2016-12-28 10:20:00
9070,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:Denuncia,<http://localhost/28972>,2016-09-19 07:00:00
4735,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/131066>,2016-02-16 06:20:00
11805,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/46372>,2016-08-29 22:00:00
7842,<http://localhost/FRAUDE>,crime:Denuncia,<http://localhost/21294>,2016-04-28 12:00:00
13325,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/56883>,2016-10-09 16:00:00
6469,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/142009>,2016-08-15 14:30:00
18774,<http://localhost/LESIONES_CULPOSAS_POR_TRANSITO_VEHICULAR_EN_COLISION>,crime:Denuncia,<http://localhost/92255>,2016-02-16 00:00:00
14206,<http://localhost/ROBO_DE_OBJETOS>,crime:Denuncia,<http://localhost/62256>,2016-03-30 11:00:00
8586,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/25870>,2016-12-18 18:00:00
13509,<http://localhost/ROBO_A_TRANSEUNTE_DE_CELULAR_CON_VIOLENCIA>,crime:obs,<http://localhost/57976>,2016-03-14 22:30:00
6744,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/143811>,2016-06-05 16:00:00
2543,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/116798>,2016-03-08 19:00:00
4920,<http://localhost/AMENAZAS>,crime:Denuncia,<http://localhost/132259>,2016-12-08 08:00:00
3508,<http://localhost/ABUSO_DE_CONFIANZA>,crime:Denuncia,<http://localhost/123198>,2016-07-01 12:00:00
9690,<http://localhost/DENUNCIA_DE_HECHOS>,crime:Denuncia,<http://localhost/32792>,2016-09-24 19:30:00
14099,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/61541>,2016-08-20 15:30:00
9601,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_INTENCIONAL>,crime:obs,<http://localhost/32244>,2016-08-16 12:00:00
18906,<http://localhost/NARCOMENUDEO_POSESION_SIMPLE>,crime:Denuncia,<http://localhost/93082>,2016-12-18 11:00:00
9525,<http://localhost/DAÑO_EN_PROPIEDAD_AJENA_CULPOSA_POR_TRÁNSITO_VEHICULAR_A_AUTOMOVIL>,crime:obs,<http://localhost/31724>,2016-01-20 13:00:00
11789,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:obs,<http://localhost/4626>,2016-04-23 07:47:00
14780,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/65794>,2016-06-11 21:00:00
7675,<http://localhost/DESPOJO>,crime:obs,<http://localhost/20112>,2016-10-30 21:00:00
14515,<http://localhost/ROBO_DE_OBJETOS_DEL_INTERIOR_DE_UN_VEHICULO>,crime:obs,<http://localhost/64037>,2016-09-29 17:00:00
12399,<http://localhost/FALSIFICACION_DE_TITULOS_AL_PORTADOR_Y_DOCUMENTOS_DE_CREDITO_PUBLICO>,crime:obs,<http://localhost/50178>,2016-02-27 10:00:00
9098,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_CON_VIOLENCIA>,crime:Denuncia,<http://localhost/29155>,2016-01-28 21:35:00
5829,<http://localhost/ROBO_DE_OBJETOS>,crime:obs,<http://localhost/137606>,2016-04-29 22:30:00
1887,<http://localhost/FRAUDE>,crime:obs,<http://localhost/112651>,2016-05-12 12:00:00
19344,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/95829>,2016-07-30 17:54:00
14631,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/64703>,2016-09-11 11:50:00
16497,<http://localhost/ROBO_DE_VEHICULO_DE_SERVICIO_PARTICULAR_SIN_VIOLENCIA>,crime:obs,<http://localhost/77284>,2016-11-12 05:00:00
2919,<http://localhost/VIOLENCIA_FAMILIAR>,crime:obs,<http://localhost/118996>,2016-02-13 23:00:00
738,<http://localhost/VIOLENCIA_FAMILIAR>,crime:Denuncia,<http://localhost/105047>,2016-04-08 12:00:00
8358,<http://localhost/ROBO_A_NEGOCIO_SIN_VIOLENCIA>,crime:Denuncia,<http://localhost/24532>,2016-07-06 22:20:00
